	Taxon	Kingdom
da86bfcbec5371ced3c5716c92439eaf	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__GWC2-45-44; g__GWC2-45-44; s__Planctomycetes_bacterium	Bacteria
f05251076423c82b019cc0915b64041e	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__GWC2-45-44; g__GWC2-45-44; s__Planctomycetes_bacterium	Bacteria
f388b6d2950ef3ba07d26c8bea2938a9	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__GWC2-45-44; g__GWC2-45-44; s__Planctomycetes_bacterium	Bacteria
d39ea5bd827e5c1292fc2e3abdaff099	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__GWC2-45-44; g__GWC2-45-44; s__uncultured_bacterium	Bacteria
dedc40d3a89c1cc77eef9e104fae080b	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__GWC2-45-44; g__GWC2-45-44; s__uncultured_bacterium	Bacteria
00329c1cf1c10f3e4555c4c3a1ecf840	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__KCLunmb-38-53; g__KCLunmb-38-53; s__uncultured_bacterium	Bacteria
0be65dd3902d87e2a329593aa949474a	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__KCLunmb-38-53; g__KCLunmb-38-53; s__uncultured_bacterium	Bacteria
0dc51d9ffb00535a59f75133b19b2eb1	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__KCLunmb-38-53; g__KCLunmb-38-53; s__uncultured_bacterium	Bacteria
13679fda0aed7227385a43add434ea21	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__KCLunmb-38-53; g__KCLunmb-38-53; s__uncultured_bacterium	Bacteria
2671526e9d131e22535e243ffa6ebbf4	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__KCLunmb-38-53; g__KCLunmb-38-53; s__uncultured_bacterium	Bacteria
4850f28cc5c20ce17d766fc074f4dc13	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__KCLunmb-38-53; g__KCLunmb-38-53; s__uncultured_bacterium	Bacteria
96fbe0feabf176009e1284a68f0eee0e	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__KCLunmb-38-53; g__KCLunmb-38-53; s__uncultured_bacterium	Bacteria
a57304c963f264892bf3a91ef18bddbd	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__KCLunmb-38-53; g__KCLunmb-38-53; s__uncultured_bacterium	Bacteria
bf0af82de1cb9ef53916929f6a210bb8	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__KCLunmb-38-53; g__KCLunmb-38-53; s__uncultured_bacterium	Bacteria
d33ad133f5cfc84e4ef0b514b82ec248	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__KCLunmb-38-53; g__KCLunmb-38-53; s__uncultured_bacterium	Bacteria
f119f089f182637abd64e1d21a459766	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__KCLunmb-38-53; g__KCLunmb-38-53; s__uncultured_bacterium	Bacteria
3a76a1ac5046928a750399f89f89d76e	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__SG8-4; g__SG8-4	Bacteria
a83efc119e8bd2988face2ac6adede37	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__SG8-4; g__SG8-4	Bacteria
faf21f5d8c988ef746e5ec5972e5badf	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__SG8-4; g__SG8-4	Bacteria
2fc93c64e2502673f93e9d14963bb86a	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__SG8-4; g__SG8-4; s__metagenome	Bacteria
d4aed94368d1e8208e29d1e0fc6b2f54	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__SG8-4; g__SG8-4; s__metagenome	Bacteria
7269a7b336c534260fec683fb82b3d50	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__SG8-4; g__SG8-4; s__uncultured_bacterium	Bacteria
2f2f14e7086627a015a96a283f2e86ac	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__SG8-4; g__SG8-4; s__uncultured_organism	Bacteria
897bb5b1379df58071d214e95165eb75	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__SG8-4; g__SG8-4; s__uncultured_organism	Bacteria
9787574df445f5e19f15ccd540c2405a	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__SG8-4; g__SG8-4; s__uncultured_organism	Bacteria
d580b4b3a074c5b29823a56f73ec4ffc	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__SG8-4; g__SG8-4; s__uncultured_organism	Bacteria
ff57c7380d453fb21d6ba4d4b303eb21	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__SG8-4; g__SG8-4; s__uncultured_organism	Bacteria
533e989533bfbaabb5bdef773730df59	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__SM23-30; g__SM23-30	Bacteria
0465176877a5f83a9fbfc381cf7165c9	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__ST-NAGAB-D1; g__ST-NAGAB-D1; s__bacterium_YC-ZSS-LKJ113	Bacteria
505abc764177638b300c9b5c2f2ce30b	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__ST-NAGAB-D1; g__ST-NAGAB-D1; s__bacterium_YC-ZSS-LKJ113	Bacteria
7ffeca71ee0c4de13c2043942371339d	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__ST-NAGAB-D1; g__ST-NAGAB-D1; s__bacterium_YC-ZSS-LKJ113	Bacteria
ce3de24e191761158ada9cf966bf8286	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__ST-NAGAB-D1; g__ST-NAGAB-D1; s__bacterium_YC-ZSS-LKJ113	Bacteria
02b595b0e489cd68ee317c038ff3ff48	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	Bacteria
0dd9405c2c5f194bfe15facb6febd569	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	Bacteria
2df0d9c10fd58ea1b25d7a0dee59a510	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	Bacteria
2f2334bd5b6610743e1668b8d77b2ea3	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	Bacteria
3cfb8ca371304ee1184fc2d28affc617	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	Bacteria
4c1e1329950613df2079ff52d815590b	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	Bacteria
56c9b488ab8aa324f907e9cba7377efe	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	Bacteria
646f23c7efe58f23a281d5a3f1b80b57	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	Bacteria
652ab3fafcb2596255285a8b7e8cf3f2	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	Bacteria
7874ba644bbc82fc063edc6887ff8516	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	Bacteria
8b1729a8a320414ed4a927a8aea1c320	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	Bacteria
93a2b54997bfd625730c64d62b57b524	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	Bacteria
b40ac61cd6ea659b1d461aeb4a777f4b	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	Bacteria
c1c3156ea42ef83c47f0e7381115f943	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	Bacteria
c54bb41e34b848367b193db8d7ab8bdb	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	Bacteria
cb26794a1e4291571fe4060986bad2a5	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	Bacteria
e658c20ca18ab43c38d2c8b1113db68c	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	Bacteria
0d958e5f21be4d88428e07d438734e58	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_bacterium	Bacteria
21bdc7d6941736088b1ca0c83bf7c4e8	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_bacterium	Bacteria
24037160677e162b30934593e2dfe668	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_bacterium	Bacteria
3d2ddc6ac4d89314a756b84e7633a1fd	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_bacterium	Bacteria
4d4b3fd8e02b7caaeab9621ea71e5ba5	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_bacterium	Bacteria
588c04a5369149befaf60092aa1c5cad	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_bacterium	Bacteria
6061f72310ebd075d65555c7c24b784d	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_bacterium	Bacteria
65cc007067a932e38a54af43c240bf75	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_bacterium	Bacteria
68e8ba0f3ce4f1eb80c33b0603564a92	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_bacterium	Bacteria
7e973e055e2433d3485a04c7ba7c3aa0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_bacterium	Bacteria
936839ebd2955c72844715bd4621a982	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_bacterium	Bacteria
b70d5e479f959e663d8317c4e9c7f817	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_bacterium	Bacteria
2483235b7118dec955d625221b105011	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_organism	Bacteria
589e47619e71fe201a22578835529438	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_organism	Bacteria
93a6f7a6ea944a5eefb378f133362565	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_organism	Bacteria
95a9ab86574fd1105b36bb35f0ad96b9	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_organism	Bacteria
c4e6e6b8af4c414417da6a17b0cbb13c	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_organism	Bacteria
f2ba1408cf97535d89a1e7fa012084e7	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_organism	Bacteria
24da1500eabc49f7e3934a96da35192d	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__AKYG587; s__uncultured_bacterium	Bacteria
4ff314fe27d72675cc14be3ebce931f7	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__AKYG587; s__uncultured_bacterium	Bacteria
da59af79e75377c49a27f7c8d927bd50	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__AKYG587; s__uncultured_bacterium	Bacteria
7116d7d6f76672480c08d62aa959bc4b	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__CL500-3; s__uncultured_bacterium	Bacteria
da19391de74d79db72ed1615d6f3aa8e	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__CL500-3; s__uncultured_bacterium	Bacteria
da9aa83a2c2de9e5e6eae83f9eaf395c	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__CL500-3; s__uncultured_bacterium	Bacteria
30c8fdb8a28180e4bbc7739de19af2f3	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__I-8; s__uncultured_bacterium	Bacteria
492e6859e421cf9fe973dd5b20dfb6cf	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02; s__metagenome	Bacteria
56e757be83890358437b337645949ed0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02; s__metagenome	Bacteria
affcb58914c6dddc95e15fe69b571366	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02; s__uncultured_bacterium	Bacteria
e764442e9f2e64f5d3e2b8bde9b21d25	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02; s__uncultured_bacterium	Bacteria
6c51ead3103d412ab7876c6ac8707d0d	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02; s__uncultured_prokaryote	Bacteria
12cd9a4a9fca2f57f7e7e2135c523438	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__uncultured	Bacteria
6e026469c161eab7b75b8eeb25cd1457	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__uncultured	Bacteria
df16d98fe6e1a2c74d52f046b1505b2f	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__uncultured; s__metagenome	Bacteria
e3422c3ec49fe639d5abe9616d3957e2	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__uncultured; s__metagenome	Bacteria
1c2525c4b582427dc51bdfb7bc14c7f0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__uncultured; s__uncultured_bacterium	Bacteria
b232cc7a4db14a89e9448f957124b6c2	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__uncultured; s__uncultured_bacterium	Bacteria
cb9baecff93de16626e28523b5b36111	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__uncultured; s__uncultured_bacterium	Bacteria
d80eecb1ca06813a7693cc02f342cf4d	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__uncultured; s__uncultured_bacterium	Bacteria
b4aefc1fadb588d1b8daefec09efd166	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__uncultured; s__uncultured_organism	Bacteria
40b09e116db946d0095b1f44e943ad53	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Pla1_lineage; f__Pla1_lineage; g__Pla1_lineage; s__uncultured_bacterium	Bacteria
9c1af3fb51edc17b39fe68023c2b7fbd	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Pla1_lineage; f__Pla1_lineage; g__Pla1_lineage; s__uncultured_soil	Bacteria
3b438314b179a347f43880cc2ab3d99a	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__S-70; f__S-70; g__S-70; s__uncultured_bacterium	Bacteria
4b52a912bb9a86a2755fab2139b99cef	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__S-70; f__S-70; g__S-70; s__uncultured_bacterium	Bacteria
79c58ea7d341aa3d9ab56c34d99e74dd	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__S-70; f__S-70; g__S-70; s__uncultured_bacterium	Bacteria
7b87c94f124d9d8219697ddcd41289f0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__S-70; f__S-70; g__S-70; s__uncultured_bacterium	Bacteria
9e5d95f7824bf8a9e44a3f06c4830867	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__S-70; f__S-70; g__S-70; s__uncultured_bacterium	Bacteria
5fd173f43eb981fd1825b86a3dcc4066	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales	Bacteria
0d367084ab11899b56494caeb2986e56	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__CPla-3_termite_group; g__CPla-3_termite_group; s__metagenome	Bacteria
17e94c5547d509df162a96a46bcd2501	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__CPla-3_termite_group; g__CPla-3_termite_group; s__metagenome	Bacteria
615bd33c02924e045567c5a2f2e6c5f0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__CPla-3_termite_group; g__CPla-3_termite_group; s__metagenome	Bacteria
8cdc78b75e780e8bc4369dd3836c2558	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__CPla-3_termite_group; g__CPla-3_termite_group; s__metagenome	Bacteria
186f452e73186b13b1c4bce428bbb021	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__CPla-3_termite_group; g__CPla-3_termite_group; s__uncultured_bacterium	Bacteria
9bb79fef0aa0c2aa3212a81f25b1f70d	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__Tepidisphaeraceae	Bacteria
a85a2a6e9bacf705a4bce1cc254f32f4	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaerales; g__Tepidisphaerales; s__uncultured_Planctomycetales	Bacteria
0647331dfc0ec958d091f1f0ef026b84	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group	Bacteria
11f0579552c4bbf14b6eb7d57f941b73	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group	Bacteria
1d40d29ab150f5c375ac68710718611b	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group	Bacteria
330efd13c954604a4d18e70c0b259ee2	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group	Bacteria
3b063774f880c839bdf39e08852fe450	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group	Bacteria
7178e2958f586c846807e512b6351f45	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group	Bacteria
b71c33527185b5dae49b769bea122fe1	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group	Bacteria
d1d2dea12431217caa150be4fa9b55b1	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group	Bacteria
0380c1326d8afbb5bc9d0c33caaef2d9	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
041c272d4087e443ef093429df61d141	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
174a8e6a6e45084100bb5f51463ada86	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
222c976fe1fa8f774fdc1a93c0e3b8a6	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
2f1ba95fd00b8b70579ea62211b3d7c1	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
33831473cc4c291de394a9fd0cf7ca71	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
3e247a5a9e227b9654eba44271d5f712	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
4967b72aab1ee102b1b971179670b51b	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
52f91c7e18fb791a933cc879397e135c	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
5e0c3dccd505cd575b6eca15d4b35b33	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
5efe2927d7a8c2ee08c66d14cd21c216	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
653132d333ba3c1ea7f11b22db4c5f9d	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
6c2d19c3528aa65d2f6a8450108b636d	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
73c809ac5107d2b83a165033c3816575	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
7944fc2b19d45989ccdfaac90d1d88c6	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
7dcdfec07aeb601150b0a266385af024	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
94a8f6902fa16a1629bc0e8e9a8c29ea	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
99bffac10e6726d42496e4013c435b8c	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
ade5a8d6392675b6c40795ab9b7c4237	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
b7e2db2266c8650879bbfda15376597a	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
c49a9f38785df5d1b797613c00db1c3e	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
d3629fab6a8a2433828631d44df40e64	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
d59e7940cd0d70cca832e391ef760476	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
e60af6e1d7f4f657ff61d371391449c0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
e95e118eb216c96e1ef0d4742edff202	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	Bacteria
6bbfc84286b020c7eead2dec4c3407c8	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_soil	Bacteria
7c4d102e66caa19cc49f4d27817a31ae	d__Bacteria; p__Planctomycetota; c__Pla3_lineage; o__Pla3_lineage; f__Pla3_lineage; g__Pla3_lineage; s__uncultured_bacterium	Bacteria
80b9ca933055ee91ad9e970410f5c43d	d__Bacteria; p__Planctomycetota; c__Pla3_lineage; o__Pla3_lineage; f__Pla3_lineage; g__Pla3_lineage; s__uncultured_bacterium	Bacteria
