	68_BH1	106_BH1	166_BH1	186_BH1	259_BH1	86_BH1	23_BH1	56_BH1	295_BH1	305_BH1	50_BH6	162_BH6	198_BH6	100_BH6	285_BH6	345_BH6	535_BH6	564_BH6	655_BH6	695_BH6	711_BH6
a31679e504dcc2f818ea79a3ea5b277c	0	0	0	0	0	0.00197581711168932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653334c36340a20181971e05d9b4e110	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00552559309135427	0	0	0	0	0	0	0
b5d85726bd084d81ead982d49d0c17fe	0	0	0	0	0	0	0	0	0	0	0	0.00164468482145681	0	0	0	0	0	0	0	0	0
03fa5a349a7e5be99c5f2a11b61b07cc	0	0	0	0	0	0	0	0	0	0	0.000202470135654991	0	0	0	0	0	0	0	0	0	0
1a82ffed966c83b633a11f79dd9e857f	0	0	0	0	0	0	0.000371678126742241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81855ba7b73523fe620106d969cd8430	0	0	0	0	0	0	0	0	6.26174076393237E-05	9.61261174661155E-05	0	0	0	0	0	0	0	0	0	0	0
bcb6248ce165c50e05ffbf854b3e8e2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f8f0026a0923e3727242e462004b5e0	0	0	0	0	0	0.000333940920285519	0	0	0	0	0.00158601606263076	0	0	0	0	0	0	0	0	0	0
0adbb04af12aceed962a26550e7a663b	0	0	0	0	0	0.00025045569021414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13276ad0413ae98180b1eebcb316964e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00129331883248582	0	0.0271572492334647	0.0678645960376182
632ec3a1222bcee4395628225285c137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010569965037808
b38057cdd856cf4c11c168d3fc919e75	0	0	0	0	0	0	0	0	0	0	0.00141729094958494	0	0	0	0	0	0	0	0	0	0
ef7ed20a1f0ebc8d112c70c260707b4b	0	0	0	0	0	0.000598310815511556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110c3871c554e3bd7dcf1ee93b23bbf8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00191906825927274	0	0	0	0	0	0	0
4a97f30401e751b4ab95285d52081371	0	0	0	0	0	0	0	0.000211610354800028	0	0	0	0	0	0	0	0	0	0	0	0	0
bd4028e64632555eb1df6cecc41040a2	0.00086639024692122	0.00544431673824935	0.00039012428244998	0	0.000506899464939454	0.000514825585440176	0	0.000705367849333427	0.000333959507409727	0.000336441411131404	0.00337450226091651	0.028813612929753	0	0	0	0	0	0	0	0	0
81cf26ae410f4dc2c3782b60aeda6bad	0	0	0	0	0	0.000139142050118966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cc60312357314937af544b9333c06feb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00210377023992436	0	0
f8394234c083856c0bf501d1141ee378	0	0	0.000167196121049992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53629c17d117d6f15291ca3e33c767be	0	0	0	0	0	0.000320026715273623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0ace03658bf49c586e1667d2664c1e1	0	0	0	0	0	0.000139142050118966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63afe8e6aac58bf0d670a82ca5bc574c	0	0	0	0	0	0	0	0	0.00916301398455437	0	0	0	0	0	0	0	0	0	0	0	0
8f55dbf37f45ccb4b1aa9c538c7ad1cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135512372279589
cb4466fe3f25d8743dc82b6ba64e5b6c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00032527377209151	0.000238274889797863	0.000911201904705917	0	0	0
b6bf578f5d8e71db9593ec2b00ce3515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83ecd8d1cbac51cefd728f8a9fb09cca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f4820d38822fe15b994c945b77945a1	0	0	0	0	0	0.000542653995463969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c5232d4b8ef1ab062012f4cc8606acd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4fafa2aac8763e1d74899458857b448	0	0	0	0	0	0	0.000325218360899461	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0074653c34dfb32ae94a96740e07ccdc	0	0	0	0	0	0	0	0.000141073569866685	0	0.000288378352398347	0	0	0	0	0	0	0	0	0	0	0
09da4f1df5bb13e946e337696e75d977	0	0	0	0	0	0.000626139225535349	0.00123118379483367	0	0	0	0.00165350610784909	0	0	0	0	0	0	0	0	0	0
413fc377a1bd248f89f5d50514e9b63b	0	0	0	0	0	0.000180884665154656	0.000580747073034752	0.000141073569866685	0	0	0	0	0	0	0	0	0	0	0	0	0
07c9e40a1045b5b17946d7f17341f30e	0	0	0	0	0	0.00134967788615397	0.000534287307191972	0	0	0	0	0	0	0	0	0	0	0	0	0	0
333bf0535f1d087bd5e77bf949abb6d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361b910e01d5a814614fa081821fc72a	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000694835059391854	0	0	0	0	0	0	0
63a6d05aa02c68dd4d2a71271ea9afab	0.00129958537038183	0.000604924082027706	0	0	0	0	0	0	0	0	0.00158601606263076	0.00506056868140557	0	0.00142275750256427	0	0	0	0	0	0	0
6dde7aa5ee02350ff53629c1268f23d0	0	0	0	0	0	9.73994350832765E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
702655549caf1ea37c2d02a1a57a455b	0	0	0.000891712645599955	0.000541385948026949	0	0	0	0	0.00050093926111459	0.00043256752859752	0	0	0	0.00029778645402508	0	0.0010842459069717	0.000635399706127636	0.00155786132094883	0.000685498168065241	0.000246386333771353	0
c3290f6532f2541cddd7e90c60e07da3	0	0	0.000139330100874993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c3e59e6bcfc85ff95fb50362c50d87b9	0	0	0	0	0	0	0	7.05367849333427E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
79c0b7f44841db57359081cfa7d1d86e	0	0	0	0	0	0.00025045569021414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f2bb82e9c736595ffa4427201db9689f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000273762593079282	0
a78f586a145484fc09ea1a9baab2b858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f67702a1d789dadddbbd06031e53f26	0	0	0	0	0	0	0.000348448243820851	0	0	0	0	0	0	0	0	0	0	0	0	0	0
af1deabb4aebda661372a020b936d67d	0	0	0	0.00123315688161694	0.000844832441565756	0	0	0	0.000438321853475266	0.000480630587330578	0	0	0	0	0	0	0	0.0015284677111196	0	0	0
575843d3e8522a86eb89f0071522072c	0	0	0	0	0.000675865953252605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b2849f159e8797964d93886ebe07e48	0	0	0	0	0	0.00126619265608259	0.000580747073034752	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13679fda0aed7227385a43add434ea21	0	0.000544431673824935	0.000752382544724962	0	0	0	0	7.05367849333427E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
4002f0543db91f322222a5d2eaabc998	0	0	0	0	0	0	0.00106857461438394	0.000634831064400085	0.000438321853475266	0	0	0	0	0	0	0	0	0	0	0	0
03b56819cf95f74aaa4d9892175b0429	0	0	0	0	0	9.73994350832765E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7639ed933fdab652179367708185078f	0	0	0	0	0	0.000111313640095173	0.00011614941460695	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6abeeaa4be785000981b90773fc016c	0	0	0	0	0	9.73994350832765E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f02972443615f72699866fa23698d111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000529084976926016	0	0	0
3629b83e04385f535af979caf228412a	0.00018565505291169	0.000181477224608312	0.00353898456222482	0.00174446583253128	0.00118276541819206	0	0	0	0.000313087038196619	0.000552725175430164	0	0	0	0	0	0	0	0	0	0	0
4cb95c2720b04604cd7c70de71411b68	0	0	0	0	0	0.000153056255130863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5648dccee530d68ceb3e4d7d22cf8756	0	0.00722884278023108	0	0	0.0112644325542101	0	0.00141702285820479	0	0.0155291170945523	0.00663270210516197	0	0	0.0469255145481899	0	0	0	0.304038759382074	0.000646659416242909	0	0	0
35bba81bc5c5a32f753e27686c5e0763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.94249632659545E-05	0	0	0	0
8fa39047c917141ed4966b56c232ec74	0	0	0	0	0	0.000222627280190346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acfbf7641cc7ca901bfd91a12de52584	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119114581610032	0	0	0	0	0	0	0
f05251076423c82b019cc0915b64041e	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000231611686463951	0	0	0	0	0	0	0
efbe1f58b1e2984ddc53a64f047d94ff	0	0.0200229871151171	0	0	0	0.00129402106610639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8eea6c9c50ec75d1b3191ce8fbf76281	0	0	0	0	0.00135173190650521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
946fdadbe0c4e90cd4466cd153729523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
777a2856f7e0e494833431015d1022d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00791173893999124	0
0d52e8f4254cebdc58a616e60429beb2	0	0	0	0	0	0	0	7.05367849333427E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
897bb5b1379df58071d214e95165eb75	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000231611686463951	0	0	0	0	0	0	0
a65c706eaa609934e88a5140b01ea0cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b80a1fb7e46bce49389c2502daf40950	0	0	0	0	0	0.000264369895226036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e0159807319492f807d865e99f4aa69d	0	0.000211723428709697	0.000250794181574987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102877634402281	0.000898238978844108	0.000520148926850635	0
a6c9bc927c1824153f29cb62bc0e059e	0	0	0	0	0	6.95710250594832E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9b23f3b6e17314a1dfbf827438818032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00742229050939605	0.00544787560227771	0.00262894002222403
3606fccf760a62f0c8c1c3d4962a05f3	0	0	0	0	0	0.000500911380428279	0.00013937929752834	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f493f38df4c79b868abede35aec3c841	0	0	0	0	0	0	0	0	0	0	0	0.000316285542587848	0	0	0	0	0	0	0	0	0
810133c49f59bb42288144201d80fb23	0	0	0	0	0	0	0	0	0	0.000144189176199173	0	0	0	0	0	0	0	0	0	0	0
4eb988158c98f8777d04bfd8d6055ef6	0.00018565505291169	0	0	0	0	0	0	0.000211610354800028	0	0	0	0	0	0	0	0	0	0	0	0	0
c3bf090ebc1774a32c20e796563d39e4	0	0	0	0	0	0	0	0	0	9.61261174661155E-05	0	0	0	0	0	0	0	0	0	0	0
724823295d6ad8eb67652102ce5cd65d	0	0	0	0	0	0.00025045569021414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5fd173f43eb981fd1825b86a3dcc4066	0	0	0	0	0	8.34852300713799E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
457e20483c61757d2dd3572a759d399a	0	0	0	9.02309913378248E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
026694b8dbebb0bb9ff0b8c64e67df78	0	0	0	0	0	0.000236541485202243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29646ec7206efe6556510b839297478c	0	0	0	0	0	0.00020871307517845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61edf9be55d1873992346d348e222883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eb56c8e17a48aba494641cbb391bcc61	0	0	0.00245220977539988	0.000902309913378248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0c8bb5dc3b07a3723cd7f7857a903a90	0	0	0	0.000511308950914341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0c4e56d4580f077ed219bf9b308459af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17b97fce08891ebeb43e7fd8e13c28b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96e045fd1b5314c2621533dce7c89340	0	0.000695662694331861	0	0	0	0	0	0	0	0	0	0.00120188506183382	0	0	0	0	0	0	0	0	0
595c80da9e69d7b0678cbe40d76225ee	0	0	0	0	0	0.000403511945345003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f0fb8f676c8116dbda1d1a9017d8cbb9	0	0	0	0	0	0	0	0	0	0	0	0	0.00352101405204699	0	0.0037181846059491	0.00140951967906321	0	0	0	0.00930792816469558	0.0120334986584275
4c9d62356b4b6d5cafca14c6094a134e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5c6fe54652e883a9b9ff980f67bc256	0	0	0	0	0.000225288651084202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e7fa30d70f8c077d210975349d6f4b59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67e661bb11f6e55603958bb95fdeebd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98db96cc99654ef243cb9136f09d14e6	0	0	0	0	0	0.00025045569021414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a02c4f81a7989b8128669103b6faa52	0	0	0	0	0	0	0.000209068946292511	0.000235122616444476	0	0	0	0	0	0	0	0	0	0	0	0	0
061af1d2f8dfa7bc8c3245d977f533e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132349535122258	0	0	0	0	0	0	0
67a746bbeb6740b01cbd63f2418ac23e	0	0	0	0	0	0	0	4.70245232888952E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
f3e8c6f71f8214aa7cc4dabe000be456	0	0.000393200653318009	0.00181129131137491	0.00177454282964389	0	0	0	0	0	0	0	0	0	0.00241537901598121	0	0	0.0061157221714785	0	0.00940787140999882	0	0
9c9db83e1c1529731f0bc519e743f48b	0	0	0	0	0	0	0	0	0	0.00086513505719504	0	0	0	0	0	0	0	0	0	0	0
d89e616094f2e6f949f84048a0d23182	0	0.00154255640917065	0	0	0	0	0	0	0.000709663953245669	0.000744977410362395	0	0.00275168422051428	0	0	0	0	0.000992812040824431	0.00440904147438347	0	0	0
b2aed35806ae3c684810c0734095685a	0	0	0	0	0	0.00134967788615397	0	7.05367849333427E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
b1856dfda4e9f197f16c38baaae7f719	0	0	0	0	0	0	0	9.40490465777903E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
f370b2ac7e9bc22edb949dea06d1c95c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f338446c69398eff1803bcaa713cc565	0	0	0	0	0	0	0	0.00456137875902283	0	0	0	0	0	0	0	0	0	0	0	0	0
a1ede7d0011638f991b6a78b70e7e19d	0	0	0	6.01539942252166E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3f09f2eba705337f270b83bde7ff05d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac1399f1464931e685c9b0fa7841d469	0	0	0.00133756896839993	0.000601539942252165	0	0	0	0	0.000250469630557295	0	0	0	0.000864248903684261	0	0	0	0	0	0	0	0
2f7fb5e33ca9b9f13d172e94ca3ef1d0	0	0	0	0	0	0.000264369895226036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
085a0a18c6a4cc3c29e7ce52e3bc63f6	0	0	0	0	0	9.73994350832765E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fd8471cff3c784ab2831211d1038e4f8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ffd88bdabdc7a089ccf9300f9f526aa2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d19dbb0e1566e9a2d91adda6f64e0232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000283654414371824	0	0
1c58e786550cf680371ff55bedc557f5	0	0	0	0	0	0.000333940920285519	0.000278758595056681	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31cd02e210f7667dd501fe783a49585c	0	0	0	0.000240615976900866	0	0	0	0	0.000375704445835942	0	0	0	0	0	0	0	0	0	0	0	0
a4dc8621c4fd36608a6260e8f236ae75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00140932867170773
d9e4ca9f939d3b6d897517ab8d88621d	0	0	0	0	0	9.73994350832765E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3d69e2f84a880e7bf9b2123f9a806acd	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00095953412963637	0	0	0	0	0	0	0
4c202668b087ab6d19830237a418573b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00062335691248611
969b1d78dfd9a588e5fb98b254f23e15	0	0	0	0	0	0	0	0	0	0	0.000708645474792468	0	0	0	0	0	0	0	0	0	0
91519bc51ccc76a883fe487eca9cefe3	0	0	0	0	0	0	0.000348448243820851	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b48c0dc5fa7d274fc3fb5984d109ccca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fa13120902c2377b30d0f952850866fa	0.0018565505291169	0	0.00100317672629995	0	0	0	0	0.000799416895911218	0	0.00064885129289628	0	0.00430148337919474	0	0	0	0	0	0	0	0	0
225e61ae34580b06c9a3350a8f7ced73	0	0	0	0	0	0.000111313640095173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
088e3e8b8e090f8bc73179155def005e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
537ec853a9af0c6f5b2f331cdac41068	0	0	0	0	0	0.000459168765392589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02d9bab3a91742b9b87b9af10b2ed65d	0	6.04924082027705E-05	0	0	0	0	0.000743356253484482	0.000188098093155581	0	0	0	0	0	0	0	0	0	0	0	0	0
1d03ec1136eaa180e4f0e4d4149d1606	0	0	0	0	0	0	0	0	0	0	0	0	0	9.92621513416934E-05	0	0	0	0	0	0	0
e3f75cc1ec067b49b45350be58c1f663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f1f93b4124b0b5ce69a09b9376a1bafb	0	0	0	0	0	0.000320026715273623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eab49f432320dfa7319e9cf2e3e49b0b	0.00191843554675413	0.000665416490230476	0	0	0	0	0.000232298829213901	0.000423220709600056	0.000146107284491755	0	0	0	0	0	0	0	0	0	0	0	0
384cc1ed47f9717cbaf2e9985e2576dc	0	0	0	0	0	0.000890509120761385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d55da88dc904dfd17e00491dd2b0e4e9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0f56106a0fe4a04529080203c14c9d48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ef078ebf5ab7cc9292bb84562b4afcc6	0	0	0.0019227553920749	0.00309793070259865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09d61caadc8f295c45aedf930023fb64	0	0	0	0.00018046198267565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2c78871a7c3a2ec69f57c420f3626b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177945685501533	0
413d805a957cb04d1fc2b2e700e29ddd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000283654414371824	0	0.000433639591294685
ad18f31401cbfe97d266735062ce7a2f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df10fae618bcdc495a09c886a264e885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df4dc80f99c1ed0263da235b02984941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000590946696607966	0	0
03f5704b91a5b2cd25afce4cda7fb8c0	0	0	0	0	0	0	0.00011614941460695	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1aa6497290b7a38abd6661bc79ebfbfd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9ecc81c821329ab044f1806417d24146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a176ae2892431708638510e134c30602	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000165436918902822	0	0	0	0	0	0	0
5779732a445dfd9042ad2611f6d90d96	0	0	0	0	0	2.78284100237933E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bbd493ad7709f698313df134aa29979e	0	0	0	0	0	0	0	0	0	4.80630587330578E-05	0	0	0	0	0	0	0	0	0	0	0
2a2d368b6c0efdf24e6a9b82052e6bb9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e978cb5bdd8a5bf2adf9efa669aa57e	0	0	0	0	0	0.000139142050118966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e17f43e3c5d01fc8431613bb548434b2	0	0	0	0	0	0.000598310815511556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c25a625873ff9501037cea8002d7e852	0.00340367597004765	0.00208698808299558	0	0	0	0	0	0	0	0	0.00202470135654991	0.00303634120884334	0	0	0	0	0	0	0	0	0
198a0d72458edf8c66d7b60ec7012726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00191659000306654	0	0	0	0	0	0
40b09e116db946d0095b1f44e943ad53	0	0	0	0	0	0.000111313640095173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5dd9b4c4fb4de32a93a6e834dde0faa2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010257088971975	0	0	0	0	0	0	0
ade5a8d6392675b6c40795ab9b7c4237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
086ab03b23027be6f3455d09f72bc4a5	0	9.07386123041558E-05	0.000306526221924985	0	0	0	0	0	0	0	0	0	0.000640184373099453	0	0.000728304201165287	0	0	0	0.000638222432336603	0	0
edf1cb9586e7a33560d01bd845c4165f	0	0	0	0	0	9.73994350832765E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d16ab09719eccf07a8942476d414e7d	0	0.000332708245115238	0	0	0.000957476767107857	0	0	0	0.000855771237737424	0.000841103527828511	0	0.000822342410728406	0	0	0	0	0	0	0	0	0
410a1a55ad49a0b1059d6edefd74087e	0	0.0018450184501845	0	0	0	0.000473082970404486	0.000441367775506411	0.000446732971244504	0	0	0	0	0	0	0	0	0.00071482466939359	0	0	0	0
46d2fd6a51fad29018a14219bfa89933	0	0.000181477224608312	0	0	0	0.000111313640095173	0	0	0	0	0	0.000253028434070279	0	0	0	0	0	0	0	0	0
db01c1650281460ac7eb5939a901950e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f2c92981569e869cd376eb6a50d301bd	0	0	0	0	0	0.000111313640095173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91d9bea206840ee5fe553dfe3a07675e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e00625e56cc65e368eb71e0b31da7b1e	0	0	0	0	0	0.00016697046014276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b8f64099026ffffde7cd2c6aa4642240	0.00136147038801906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113461765748729	0	0
ce369a83da041654231cf0396ac9740b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78618372301d54643a16afcc2ff4a2c1	0	0	0	0	0	0.000834852300713799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eadff6472f8d6d596b1abc6e35c35f59	0	0	0	0	0	0	0	0	0	0.000528693646063636	0	0	0	0	0	0	0	0	0	0	0
c3fa69e6dda7810cc750673dd1a86ee3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f5e95978de55e25b501ecd725fd19fcf	0.00198032056439136	0	0	0	0	0	0	0.00138722343702241	0	0	0	0	0	0	0	0	0	0	0	0	0
5651b7f10dd972abe830da843306383a	0	0	0	0	0	0	0	4.70245232888952E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
95b62abbd9b2011bcaf68c2bc86072f8	0	0	0	0	0	0.000194798870166553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e56d9f79ea3f610fe830585c678dae94	0	0	8.35980605249958E-05	6.01539942252166E-05	0	0	0	0	0.000250469630557295	4.80630587330578E-05	0	0	0	0	0	0	0	0	0	0	0
37e6064d2ca6dc36bfd4a01b0ec3d4f2	0.0037131010582338	0	0	0	0.00140805406927626	0	0.00246236758966735	0.0068185558768898	0.000667919014819453	0	0.0200782884524533	0	0	0	0	0	0	0	0	0	0
ea209d31be297188ea5db1c3662f380b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00108734192175866	0	0
8eff1c042e0f5a19bb1e0db271b396d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0dc0ad5776f9864a9ac8b00679a39a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ee72435c54e9da1a45b04ab9074ce678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00172493100275989	0	0	0	0	0	0
331537fcaafdbbe88107cbf3abf91f4e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3d141a31f0774d5220f1701ad5f037c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b7b9258daa1d932fec9dba422b2097e	0	0	0.000111464080699994	0	0.000337932976626302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49a40f2819867cdde2c23f7e58c04c4d	0	0	0	0	0	0.000486997175416383	0.000371678126742241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d88e1b078317ac83c369048b8e05bb2	0	0	0	0	0	0.000375683535321209	0.000836275785170043	0.000752392372622323	0	0	0	0	0	0	0	0	0	0	0	0	0
8be7e334c9722503e0c2e8d00b3da6c2	0	0	0	0	0	0	0	0	0.000647046545606345	0	0	0	0	0	0	0	0	0	0	0	0
3589492eadbf3826e318d9b78b81a8ef	0.00074262021164676	0	0.00103104274647495	0.0018346968238691	0.00152069839481836	0	0	0	0.000688791484032561	0.000576756704796693	0	0	0	0	0	0	0	0	0	0	0
a9b4c9a62394ae6e7931e87c52085aa8	0	0	0	0	0	0.000139142050118966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
